iter	Logloss
2928	0.2096865852
2929	0.2096665766
2930	0.2096418146
2931	0.2096208594
2932	0.2096021746
2933	0.2095618407
2934	0.2095485783
2935	0.2095340939
2936	0.2095059912
2937	0.209476561
2938	0.2094643422
2939	0.209447345
2940	0.2094263472
2941	0.2094051134
2942	0.2093873038
2943	0.2093660767
2944	0.2093593829
2945	0.2093356497
2946	0.2093234381
2947	0.2092878767
2948	0.2092511683
2949	0.2092275055
2950	0.209193912
2951	0.2091537325
2952	0.2091096984
2953	0.2090796228
2954	0.2090633257
2955	0.2090527539
2956	0.2090233331
2957	0.2089882894
2958	0.2089599488
2959	0.2089482686
2960	0.2089135609
2961	0.2088808062
2962	0.2088491847
2963	0.2088217477
2964	0.2088016711
2965	0.2087823269
2966	0.2087719511
2967	0.2087659952
2968	0.2087528054
2969	0.2087367204
2970	0.2087299047
2971	0.2086978424
2972	0.2086735774
2973	0.2086512115
2974	0.2086434677
2975	0.2086328451
2976	0.2086181777
2977	0.2086075352
2978	0.2085967973
2979	0.2085775563
2980	0.2085562658
2981	0.2085423006
2982	0.2085223363
2983	0.2085010751
2984	0.2084564458
2985	0.2084414402
2986	0.208420758
2987	0.2084020916
2988	0.2083819941
2989	0.2083671591
2990	0.2083379311
2991	0.2083281693
2992	0.2083060247
2993	0.208279535
2994	0.2082583159
2995	0.2082406292
2996	0.2082293717
2997	0.2082087786
2998	0.2081900754
2999	0.2081816848
